"sample_date","sample_time","datetime","station_code","event_id","depth_m","volume_received_m_l","volume_analyzed_m_l","organisims_per_ml","percent_of_sample_counted","field_of_view_mm2","slide_chamber_area_mm2","area_counted","dimension","number_of_fields_counted","factor","comments","unit_abundance","total_cells","taxon","genus","species","synonym","diatom_soft_body","colony_filament_individual_group_code","shape","gald1","gald2","gald3","biovolume_1","biovolume_2","biovolume_3","biovolume_4","biovolume_5","biovolume_6","biovolume_7","biovolume_8","biovolume_9","biovolume_10","measurement_average","measurement_1","measurement_2","measurement_3","measurement_4","measurement_5","measurement_6","measurement_7","measurement_8","measurement_9","measurement_10","measurement_11","measurement_12","measurement_13","measurement_14","measurement_15","measurement_16","measurement_17","measurement_18","measurement_19","measurement_20","measurement_21","measurement_22","measurement_23","measurement_24","measurement_25"
2018-09-19,"09:14:00",2018-09-19 09:14:00,"LIS","LIS_2018-09-19 09:14:00",1,62,1,2299.84626647145,0.0161290322580645,0.0683,314.159,0.5464,"Length",8,574.961566617862,"Moderate sediment and detritus.",4,4,"cf. Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",2.8,NA,NA,11.4940306133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-19,"09:14:00",2018-09-19 09:14:00,"LIS","LIS_2018-09-19 09:14:00",1,62,1,574.961566617862,0.0161290322580645,0.0683,314.159,0.5464,"Length",8,574.961566617862,"Moderate sediment and detritus.",1,1,"Lagerheimia genevensis","Lagerheimia","genevensis",NA,"Soft Body","i","ellipsoid",4.6,NA,NA,32.9730814433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-19,"09:14:00",2018-09-19 09:14:00,"LIS","LIS_2018-09-19 09:14:00",1,62,1,2299.84626647145,0.0161290322580645,0.0683,314.159,0.5464,"Length",8,574.961566617862,"Moderate sediment and detritus.",4,4,"Monoraphidium convolutum","Monoraphidium","convolutum",NA,"Soft Body","i","2 cones",7.4,NA,NA,12.6642728883333,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.725,7.4,7.4,6.5,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-19,"09:14:00",2018-09-19 09:14:00,"LIS","LIS_2018-09-19 09:14:00",1,62,1,574.961566617862,0.0161290322580645,0.0683,314.159,0.5464,"Length",8,574.961566617862,"Moderate sediment and detritus.",1,1,"Cryptomonas sp.","Cryptomonas","sp.",NA,"Soft Body","i","prolate spheroid",18.5,NA,NA,1193.482187025,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-19,"09:14:00",2018-09-19 09:14:00,"LIS","LIS_2018-09-19 09:14:00",1,62,1,231709.511346999,0.0161290322580645,0.0683,314.159,0.5464,"Length",8,574.961566617862,"Moderate sediment and detritus.",403,814,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2018-09-19,"13:31:00",2018-09-19 13:31:00,"STTD","STTD_2018-09-19 13:31:00",1,62,1,1839.87701317716,0.0161290322580645,0.0683,314.159,0.3415,"Length",5,919.93850658858,"High sediment and detritus.",2,2,"cf. Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",9.3,NA,NA,265.07165625,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-19,"13:31:00",2018-09-19 13:31:00,"STTD","STTD_2018-09-19 13:31:00",1,62,1,1839.87701317716,0.0161290322580645,0.0683,314.159,0.3415,"Length",5,919.93850658858,"High sediment and detritus.",2,2,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",2.8,NA,NA,11.4940306133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-19,"13:31:00",2018-09-19 13:31:00,"STTD","STTD_2018-09-19 13:31:00",1,62,1,919.93850658858,0.0161290322580645,0.0683,314.159,0.3415,"Length",5,919.93850658858,"High sediment and detritus.",1,1,"Monoraphidium tortile","Monoraphidium","tortile",NA,"Soft Body","i","2 cones",14.8,NA,NA,6.27689682,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-19,"13:31:00",2018-09-19 13:31:00,"STTD","STTD_2018-09-19 13:31:00",1,62,1,367055.464128843,0.0161290322580645,0.0683,314.159,0.3415,"Length",5,919.93850658858,"High sediment and detritus.",399,798,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2018-09-20,"09:45:00",2018-09-20 09:45:00,"SHR","SHR_2018-09-20 09:45:00",0,62.5,3,418.153866631173,0.048,0.0683,314.159,0.7513,"Length",11,139.384622210391,"Low sediment and detritus.",3,3,"cf. Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",5.6,NA,NA,53.7313991675,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73333333333333,2.8,2.8,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,"09:45:00",2018-09-20 09:45:00,"SHR","SHR_2018-09-20 09:45:00",0,62.5,3,139.384622210391,0.048,0.0683,314.159,0.7513,"Length",11,139.384622210391,"Low sediment and detritus.",1,1,"Fragilaria tenera","Fragilaria","tenera",NA,"Diatom","i","elliptic prism",63,NA,NA,387.9235332,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,"09:45:00",2018-09-20 09:45:00,"SHR","SHR_2018-09-20 09:45:00",0,62.5,3,975.692355472736,0.048,0.0683,314.159,0.7513,"Length",11,139.384622210391,"Low sediment and detritus.",7,7,"cf. Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",2.8,NA,NA,11.4940306133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,3.7,2.8,1.9,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,"09:45:00",2018-09-20 09:45:00,"SHR","SHR_2018-09-20 09:45:00",0,62.5,3,139.384622210391,0.048,0.0683,314.159,0.7513,"Length",11,139.384622210391,"Low sediment and detritus.",1,1,"Monoraphidium sp.","Monoraphidium","sp.",NA,"Soft Body","i","2 cones",11.1,NA,NA,20.981108815,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,"09:45:00",2018-09-20 09:45:00,"SHR","SHR_2018-09-20 09:45:00",0,62.5,3,278.769244420782,0.048,0.0683,314.159,0.7513,"Length",11,139.384622210391,"Low sediment and detritus.",2,2,"Plagioselmis prolonga","Plagioselmis","prolonga",NA,"Soft Body","i","cone + half sphere",7.4,NA,NA,166.299019453333,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,"09:45:00",2018-09-20 09:45:00,"SHR","SHR_2018-09-20 09:45:00",0,62.5,3,55475.0796397356,0.048,0.0683,314.159,0.7513,"Length",11,139.384622210391,"Low sediment and detritus.",398,807,"Eucapsis microscopica","Eucapsis","microscopica",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2018-09-27,"12:15:00",2018-09-27 12:15:00,"LIS","LIS_2018-09-27 12:15:00",1,56.5,1,418.153866631173,0.0176991150442478,0.0683,314.159,0.7513,"Length",11,418.153866631173,"Moderate sediment and detritus.",1,1,"Carteria sp.","Carteria","sp.",NA,"Soft Body","i","sphere",14.8,NA,NA,1115.892768,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,"12:15:00",2018-09-27 12:15:00,"LIS","LIS_2018-09-27 12:15:00",1,56.5,1,1672.61546652469,0.0176991150442478,0.0683,314.159,0.7513,"Length",11,418.153866631173,"Moderate sediment and detritus.",4,4,"cf. Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",2.8,NA,NA,7.23822336,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,2.8,1.9,2.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,"12:15:00",2018-09-27 12:15:00,"LIS","LIS_2018-09-27 12:15:00",1,56.5,1,174788.31625183,0.0176991150442478,0.0683,314.159,0.7513,"Length",11,418.153866631173,"Moderate sediment and detritus.",418,853,"Eucapsis microscopica","Eucapsis","microscopica",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2018-09-27,"12:24:00",2018-09-27 12:24:00,"STTD","STTD_2018-09-27 12:24:00",1,58,1,657.098933277557,0.0172413793103448,0.0683,314.159,0.4781,"Length",7,657.098933277557,"Moderate sediment and detritus. Ciliates observed.",1,1,"cf. Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",5.6,NA,NA,137.92836736,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,"12:24:00",2018-09-27 12:24:00,"STTD","STTD_2018-09-27 12:24:00",1,58,1,657.098933277557,0.0172413793103448,0.0683,314.159,0.4781,"Length",7,657.098933277557,"Moderate sediment and detritus. Ciliates observed.",1,1,"Nitzschia sp.","Nitzschia","sp.",NA,"Diatom","i","prism on parallelogram",27.8,NA,NA,288.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,"12:24:00",2018-09-27 12:24:00,"STTD","STTD_2018-09-27 12:24:00",1,58,1,657.098933277557,0.0172413793103448,0.0683,314.159,0.4781,"Length",7,657.098933277557,"Moderate sediment and detritus. Ciliates observed.",1,1,"cf. Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",1.9,NA,NA,3.59136096833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,"12:24:00",2018-09-27 12:24:00,"STTD","STTD_2018-09-27 12:24:00",1,58,1,270724.760510353,0.0172413793103448,0.0683,314.159,0.4781,"Length",7,657.098933277557,"Moderate sediment and detritus. Ciliates observed.",412,845,"Eucapsis microscopica","Eucapsis","microscopica",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2018-10-04,"12:08:00",2018-10-04 12:08:00,"LIS","LIS_2018-10-04 12:08:00",1,59.5,1,919.93850658858,0.0168067226890756,0.0683,314.159,0.3415,"Length",5,919.93850658858,"High sediment and moderate detritus.",1,1,"Cylindrotheca closterium","Cylindrotheca","closterium",NA,"Diatom","i","prolate spheroid + 2 cylinders",11.1,NA,NA,31.70178469,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-04,"12:08:00",2018-10-04 12:08:00,"LIS","LIS_2018-10-04 12:08:00",1,59.5,1,576801.443631039,0.0168067226890756,0.0683,314.159,0.3415,"Length",5,919.93850658858,"High sediment and moderate detritus.",627,1298,"Eucapsis microscopica","Eucapsis","microscopica",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2018-10-04,"12:25:00",2018-10-04 12:25:00,"STTD","STTD_2018-10-04 12:25:00",1,62,1,766.61542215715,0.0161290322580645,0.0683,314.159,0.4098,"Length",6,766.61542215715,"Moderate sediment and detritus.",1,1,"Cocconeis placentula","Cocconeis","placentula",NA,"Diatom","i","elliptic prism",14.8,NA,NA,245.14769247,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-04,"12:25:00",2018-10-04 12:25:00,"STTD","STTD_2018-10-04 12:25:00",1,62,1,351109.863347975,0.0161290322580645,0.0683,314.159,0.4098,"Length",6,766.61542215715,"Moderate sediment and detritus.",458,960,"Eucapsis microscopica","Eucapsis","microscopica",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2018-10-10,"08:45:00",2018-10-10 08:45:00,"LIS","LIS_2018-10-10 08:45:00",1,62,2,383.307711078575,0.032258064516129,0.0683,314.159,0.4098,"Length",6,383.307711078575,"Moderate sediment and detritus.",1,1,"cf. Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",9.3,NA,NA,380.40256674,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,"08:45:00",2018-10-10 08:45:00,"LIS","LIS_2018-10-10 08:45:00",1,62,2,1916.53855539287,0.032258064516129,0.0683,314.159,0.4098,"Length",6,383.307711078575,"Moderate sediment and detritus.",5,5,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",3.7,NA,NA,9.20276430666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,1.9,2.8,2.8,1.9,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,"08:45:00",2018-10-10 08:45:00,"LIS","LIS_2018-10-10 08:45:00",1,62,2,164055.70034163,0.032258064516129,0.0683,314.159,0.4098,"Length",6,383.307711078575,"Moderate sediment and detritus.",428,857,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2018-10-10,"11:17:00",2018-10-10 11:17:00,"STTD","STTD_2018-10-10 11:17:00",1,63,2,22071.0590792521,0.0317460317460317,0.069746499,314.159,0.348732495,"Length",5,450.429777127595,"Moderate sediment and low detritus. Many broken diatoms.",49,49,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",4.3,NA,NA,18.816553305,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34,3.7,3.7,4.3,3.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,"11:17:00",2018-10-10 11:17:00,"STTD","STTD_2018-10-10 11:17:00",1,63,2,450.429777127595,0.0317460317460317,0.069746499,314.159,0.348732495,"Length",5,450.429777127595,"Moderate sediment and low detritus. Many broken diatoms.",1,1,"cf. Ochromonas sp.","Ochromonas","sp.",NA,"Soft Body","i","cone + half sphere",4.3,NA,NA,41.6297326883333,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,"11:17:00",2018-10-10 11:17:00,"STTD","STTD_2018-10-10 11:17:00",1,63,2,450.429777127595,0.0317460317460317,0.069746499,314.159,0.348732495,"Length",5,450.429777127595,"Moderate sediment and low detritus. Many broken diatoms.",1,1,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",NA,"Soft Body","i","cone + half sphere",11.1,NA,NA,538.6797979275,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,"11:17:00",2018-10-10 11:17:00,"STTD","STTD_2018-10-10 11:17:00",1,63,2,2702.57866276557,0.0317460317460317,0.069746499,314.159,0.348732495,"Length",5,450.429777127595,"Moderate sediment and low detritus. Many broken diatoms.",6,6,"Plagioselmis cf. prolonga","Plagioselmis","prolonga",NA,"Soft Body","i","cone + half sphere",7.4,NA,NA,116.32051134,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,7.4,5.6,6.5,6.1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,"11:17:00",2018-10-10 11:17:00,"STTD","STTD_2018-10-10 11:17:00",1,63,2,251790.245414325,0.0317460317460317,0.069746499,314.159,0.348732495,"Length",5,450.429777127595,"Moderate sediment and low detritus. Many broken diatoms.",559,1134,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.9,0.9,0.9,0.11309724,0.179594228333333,0.11309724,0.268082346666667,0.381703185,0.179594228333333,0.268082346666667,0.11309724,0.11309724,0.179594228333333,0.724,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7
2018-10-11,"09:07:00",2018-10-11 09:07:00,"SHR","SHR_2018-10-11 09:07:00",0,63,4,143.740391654466,0.0634920634920635,0.0683,314.159,0.5464,"Length",8,143.740391654466,"Moderate sediment and low detritus.",1,1,"cf. Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",3.7,NA,NA,39.7827395675,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"09:07:00",2018-10-11 09:07:00,"SHR","SHR_2018-10-11 09:07:00",0,63,4,143.740391654466,0.0634920634920635,0.0683,314.159,0.5464,"Length",8,143.740391654466,"Moderate sediment and low detritus.",1,1,"Nitzschia sp.","Nitzschia","sp.",NA,"Diatom","i","prism on parallelogram",24.1,NA,NA,155.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"09:07:00",2018-10-11 09:07:00,"SHR","SHR_2018-10-11 09:07:00",0,63,4,3018.54822474378,0.0634920634920635,0.0683,314.159,0.5464,"Length",8,143.740391654466,"Moderate sediment and low detritus.",21,21,"cf. Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",2.8,NA,NA,6.37062092166666,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,2.8,1.9,1.9,2.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"09:07:00",2018-10-11 09:07:00,"SHR","SHR_2018-10-11 09:07:00",0,63,4,143.740391654466,0.0634920634920635,0.0683,314.159,0.5464,"Length",8,143.740391654466,"Moderate sediment and low detritus.",1,1,"Monoraphidium sp.","Monoraphidium","sp.",NA,"Soft Body","i","2 cones",9.3,NA,NA,3.944266245,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"09:07:00",2018-10-11 09:07:00,"SHR","SHR_2018-10-11 09:07:00",0,63,4,143.740391654466,0.0634920634920635,0.0683,314.159,0.5464,"Length",8,143.740391654466,"Moderate sediment and low detritus.",1,1,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",NA,"Soft Body","i","cone + half sphere",9.3,NA,NA,294.359129025,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"09:07:00",2018-10-11 09:07:00,"SHR","SHR_2018-10-11 09:07:00",0,63,4,431.221174963397,0.0634920634920635,0.0683,314.159,0.5464,"Length",8,143.740391654466,"Moderate sediment and low detritus.",3,3,"Plagioselmis prolonga","Plagioselmis","prolonga",NA,"Soft Body","i","cone + half sphere",7.4,NA,NA,116.1406553125,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6.5,5.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"09:07:00",2018-10-11 09:07:00,"SHR","SHR_2018-10-11 09:07:00",0,63,4,55771.2719619326,0.0634920634920635,0.0683,314.159,0.5464,"Length",8,143.740391654466,"Moderate sediment and low detritus.",388,785,"Eucapsis microscopica","Eucapsis","microscopica",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2018-10-18,"11:29:00",2018-10-18 11:29:00,"STTD","STTD_2018-10-18 11:29:00",1,65,2,287.480783308931,0.0307692307692308,0.0683,314.159,0.5464,"Length",8,287.480783308931,"Low sediment and detritus.",1,1,"Cocconeis placentula","Cocconeis","placentula",NA,"Diatom","i","elliptic prism",17.6,NA,NA,537.99100432,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-18,"11:29:00",2018-10-18 11:29:00,"STTD","STTD_2018-10-18 11:29:00",1,65,2,116142.236456808,0.0307692307692308,0.0683,314.159,0.5464,"Length",8,287.480783308931,"Low sediment and detritus.",404,832,"Eucapsis microscopica","Eucapsis","microscopica",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2018-10-18,"11:52:00",2018-10-18 11:52:00,"LIS","LIS_2018-10-18 11:52:00",1,60,1,2299.84626647145,0.0166666666666667,0.0683,314.159,0.5464,"Length",8,574.961566617862,"Moderate sediment and detritus.",4,4,"cf. Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",2.8,NA,NA,7.23822336,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,1.9,1.9,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-18,"11:52:00",2018-10-18 11:52:00,"LIS","LIS_2018-10-18 11:52:00",1,60,1,574.961566617862,0.0166666666666667,0.0683,314.159,0.5464,"Length",8,574.961566617862,"Moderate sediment and detritus.",1,1,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",NA,"Soft Body","i","cone + half sphere",9.3,NA,NA,337.3808478825,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-18,"11:52:00",2018-10-18 11:52:00,"LIS","LIS_2018-10-18 11:52:00",1,60,1,246658.512079063,0.0166666666666667,0.0683,314.159,0.5464,"Length",8,574.961566617862,"Moderate sediment and detritus.",429,888,"Eucapsis microscopica","Eucapsis","microscopica",NA,"Soft Body","c","sphere",0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
